condition,trial,sample,logical_neuron,replica,physical_coordinate,nominal_input_s,first_spike_s,fired,spike_count
ttfs_M4_local-pool_dedicated,0,1,23,3,407,2.4999999999999998e-05,3.064e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,24,0,24,2.4999999999999998e-05,2.9999999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,24,1,25,2.4999999999999998e-05,2.9775999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,24,2,26,2.4999999999999998e-05,3.1215999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,24,3,27,2.4999999999999998e-05,3.065599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,25,0,152,2.2e-05,2.7751999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,25,1,153,2.2e-05,2.6383999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,25,2,154,2.2e-05,2.9823999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,25,3,155,2.2e-05,2.9151999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,26,0,280,2.4999999999999998e-05,2.9911999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,26,1,281,2.4999999999999998e-05,2.9919999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,26,2,282,2.4999999999999998e-05,3.0823999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,26,3,283,2.4999999999999998e-05,3.0319999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,27,0,408,2.4999999999999998e-05,3.0607999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,27,1,409,2.4999999999999998e-05,3.0544e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,27,2,410,2.4999999999999998e-05,3.1208e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,27,3,411,2.4999999999999998e-05,2.9447999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,28,0,28,2.4999999999999998e-05,2.9655999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,28,1,29,2.4999999999999998e-05,2.9839999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,28,2,30,2.4999999999999998e-05,2.9519999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,28,3,31,2.4999999999999998e-05,2.9631999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,29,0,156,2.4999999999999998e-05,3.0375999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,29,1,157,2.4999999999999998e-05,2.8927999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,29,2,158,2.4999999999999998e-05,2.9767999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,1,29,3,159,2.4999999999999998e-05,2.9111999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,0,0,0,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,0,1,1,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,0,2,2,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,0,3,3,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,1,0,128,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,1,1,129,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,1,2,130,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,1,3,131,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,2,0,256,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,2,1,257,2.4999999999999998e-05,3.148e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,2,2,258,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,2,3,259,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,3,0,384,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,3,1,385,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,3,2,386,2.4999999999999998e-05,3.2608e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,3,3,387,2.4999999999999998e-05,3.3231999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,4,0,4,2.4999999999999998e-05,2.9839999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,4,1,5,2.4999999999999998e-05,3.1487999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,4,2,6,2.4999999999999998e-05,3.327999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,4,3,7,2.4999999999999998e-05,3.3832e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,5,0,132,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,5,1,133,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,5,2,134,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,5,3,135,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,6,0,260,2.4999999999999998e-05,3.0159999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,6,1,261,2.4999999999999998e-05,3.1951999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,6,2,262,2.4999999999999998e-05,3.3328e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,6,3,263,2.4999999999999998e-05,3.1632e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,7,0,388,2.4999999999999998e-05,3.0463999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,7,1,389,2.4999999999999998e-05,3.168799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,7,2,390,2.4999999999999998e-05,3.0271999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,7,3,391,2.4999999999999998e-05,3.0407999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,8,0,8,2.4999999999999998e-05,3.2767999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,8,1,9,2.4999999999999998e-05,3.204e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,8,2,10,2.4999999999999998e-05,3.0687999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,8,3,11,2.4999999999999998e-05,3.197599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,9,0,136,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,9,1,137,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,9,2,138,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,9,3,139,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,10,0,264,2.4999999999999998e-05,3.0135999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,10,1,265,2.4999999999999998e-05,3.0351999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,10,2,266,2.4999999999999998e-05,2.9255999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,10,3,267,2.4999999999999998e-05,3.197599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,11,0,392,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,11,1,393,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,11,2,394,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,11,3,395,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,12,0,12,2.4999999999999998e-05,3.0047999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,12,1,13,2.4999999999999998e-05,3.0975999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,12,2,14,2.4999999999999998e-05,3.0063999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,12,3,15,2.4999999999999998e-05,3.1208e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,13,0,140,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,13,1,141,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,13,2,142,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,13,3,143,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,14,0,268,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,14,1,269,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,14,2,270,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,14,3,271,2.3e-05,2.6591999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,15,0,396,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,15,1,397,2.4e-05,2.8967999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,15,2,398,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,15,3,399,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,16,0,16,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,16,1,17,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,16,2,18,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,16,3,19,2.3e-05,3.0423999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,17,0,144,2.4e-05,3.1447999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,17,1,145,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,17,2,146,2.4e-05,3.242399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,17,3,147,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,18,0,272,2.2e-05,2.8079999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,18,1,273,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,18,2,274,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,18,3,275,2.2e-05,2.9135999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,19,0,400,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,19,1,401,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,19,2,402,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,19,3,403,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,20,0,20,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,20,1,21,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,20,2,22,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,20,3,23,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,21,0,148,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,21,1,149,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,21,2,150,2.1e-05,2.4959999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,21,3,151,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,22,0,276,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,22,1,277,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,22,2,278,2.2e-05,2.7343999999999998e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,22,3,279,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,23,0,404,2.4999999999999998e-05,3.1071999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,23,1,405,2.4999999999999998e-05,3.0823999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,23,2,406,2.4999999999999998e-05,3.0239999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,23,3,407,2.4999999999999998e-05,3.0903999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,24,0,24,2.4999999999999998e-05,3.0023999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,24,1,25,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,24,2,26,2.4999999999999998e-05,3.0896e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,24,3,27,2.4999999999999998e-05,3.0584e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,25,0,152,2.3e-05,2.9839999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,25,1,153,2.3e-05,2.8431999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,25,2,154,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,25,3,155,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,2,26,0,280,2.4999999999999998e-05,3.0007999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,26,1,281,2.4999999999999998e-05,3.0039999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,26,2,282,2.4999999999999998e-05,3.1055999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,26,3,283,2.4999999999999998e-05,3.0207999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,27,0,408,2.4999999999999998e-05,3.0479999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,27,1,409,2.4999999999999998e-05,3.0799999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,27,2,410,2.4999999999999998e-05,3.1151999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,27,3,411,2.4999999999999998e-05,2.9415999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,28,0,28,2.4999999999999998e-05,2.9823999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,28,1,29,2.4999999999999998e-05,2.9847999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,28,2,30,2.4999999999999998e-05,2.9599999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,28,3,31,2.4999999999999998e-05,2.9695999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,29,0,156,2.4999999999999998e-05,3.0199999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,29,1,157,2.4999999999999998e-05,2.8911999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,29,2,158,2.4999999999999998e-05,2.9743999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,2,29,3,159,2.4999999999999998e-05,2.9063999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,0,0,0,2.1e-05,2.5247999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,0,1,1,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,0,2,2,2.1e-05,2.6639999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,0,3,3,2.1e-05,2.5911999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,1,0,128,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,1,1,129,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,1,2,130,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,1,3,131,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,2,0,256,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,2,1,257,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,2,2,258,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,2,3,259,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,3,0,384,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,3,1,385,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,3,2,386,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,3,3,387,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,4,0,4,2.4999999999999998e-05,3.1663999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,4,1,5,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,4,2,6,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,4,3,7,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,5,0,132,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,5,1,133,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,5,2,134,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,5,3,135,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,6,0,260,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,6,1,261,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,6,2,262,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,6,3,263,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,7,0,388,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,7,1,389,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,7,2,390,2.4999999999999998e-05,3.2207999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,7,3,391,2.4999999999999998e-05,3.2959999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,8,0,8,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,8,1,9,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,8,2,10,2.4999999999999998e-05,3.2439999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,8,3,11,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,9,0,136,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,9,1,137,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,9,2,138,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,9,3,139,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,10,0,264,2.4999999999999998e-05,3.170399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,10,1,265,2.4999999999999998e-05,3.2103999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,10,2,266,2.4999999999999998e-05,3.0031999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,10,3,267,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,11,0,392,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,11,1,393,1.9999999999999998e-05,2.4367999999999998e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,11,2,394,1.9999999999999998e-05,2.5799999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,11,3,395,1.9999999999999998e-05,2.5303999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,12,0,12,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,12,1,13,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,12,2,14,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,12,3,15,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,13,0,140,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,13,1,141,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,13,2,142,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,13,3,143,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,14,0,268,2.4999999999999998e-05,3.254399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,14,1,269,2.4999999999999998e-05,3.216e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,14,2,270,2.4999999999999998e-05,3.3384e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,14,3,271,2.4999999999999998e-05,2.9575999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,15,0,396,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,15,1,397,2.4999999999999998e-05,3.0535999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,15,2,398,2.4999999999999998e-05,3.296799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,15,3,399,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,16,0,16,2.4999999999999998e-05,3.291199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,16,1,17,2.4999999999999998e-05,3.2711999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,16,2,18,2.4999999999999998e-05,3.1679999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,16,3,19,2.4999999999999998e-05,3.115999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,17,0,144,2.4999999999999998e-05,3.128e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,17,1,145,2.4999999999999998e-05,3.1799999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,17,2,146,2.4999999999999998e-05,3.195999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,17,3,147,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,18,0,272,2.4999999999999998e-05,3.0071999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,18,1,273,2.4999999999999998e-05,3.0399999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,18,2,274,2.4999999999999998e-05,3.0783999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,18,3,275,2.4999999999999998e-05,2.9975999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,19,0,400,2.4999999999999998e-05,3.2e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,19,1,401,2.4999999999999998e-05,3.1231999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,19,2,402,2.4999999999999998e-05,3.1695999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,19,3,403,2.4999999999999998e-05,3.106399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,20,0,20,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,20,1,21,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,20,2,22,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,20,3,23,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,21,0,148,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,21,1,149,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,21,2,150,2.3e-05,2.8239999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,21,3,151,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,22,0,276,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,22,1,277,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,22,2,278,2.2e-05,2.7207999999999998e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,22,3,279,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,23,0,404,2.4999999999999998e-05,3.147199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,23,1,405,2.4999999999999998e-05,3.0703999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,23,2,406,2.4999999999999998e-05,3.0631999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,23,3,407,2.4999999999999998e-05,3.096799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,24,0,24,2.4999999999999998e-05,3.0079999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,24,1,25,2.4999999999999998e-05,3.0215999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,24,2,26,2.4999999999999998e-05,3.0896e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,24,3,27,2.4999999999999998e-05,3.079199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,25,0,152,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,25,1,153,2.4e-05,3.2631999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,25,2,154,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,25,3,155,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,3,26,0,280,2.4999999999999998e-05,3.0231999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,26,1,281,2.4999999999999998e-05,3.0359999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,26,2,282,2.4999999999999998e-05,3.1487999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,26,3,283,2.4999999999999998e-05,3.0383999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,27,0,408,2.4999999999999998e-05,3.0839999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,27,1,409,2.4999999999999998e-05,3.0783999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,27,2,410,2.4999999999999998e-05,3.115999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,27,3,411,2.4999999999999998e-05,2.9655999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,28,0,28,2.4999999999999998e-05,3.0039999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,28,1,29,2.4999999999999998e-05,3.0335999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,28,2,30,2.4999999999999998e-05,3.0151999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,28,3,31,2.4999999999999998e-05,2.9799999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,29,0,156,2.4999999999999998e-05,3.057599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,29,1,157,2.4999999999999998e-05,2.9247999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,29,2,158,2.4999999999999998e-05,2.9863999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,3,29,3,159,2.4999999999999998e-05,2.9447999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,0,4,0,0,0,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,0,1,1,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,0,2,2,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,0,3,3,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,1,0,128,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,1,1,129,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,1,2,130,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,1,3,131,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,2,0,256,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,2,1,257,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,2,2,258,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,2,3,259,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,3,0,384,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,3,1,385,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,3,2,386,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,3,3,387,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,4,0,4,2.4999999999999998e-05,3.178399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,0,4,4,1,5,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,4,2,6,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,4,3,7,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,5,0,132,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,5,1,133,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,5,2,134,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,0,4,5,3,135,2.4e-05,,0,0
