candidate_id,coordinate,nl_calibration_nrmse,nl_calibration_rank,nl_calibration_rt,nl_calibration_valid,nl_held_out_rt,nl_held_out_valid,nl_parameter_drift,nl_validation_nrmse,nl_validation_rank,np_calibration_rt,np_calibration_valid,np_dynamic_calibration_nrmse,np_dynamic_calibration_rank,np_dynamic_parameter_drift,np_dynamic_validation_nrmse,np_dynamic_validation_rank,np_held_out_rt,np_held_out_valid,np_static_calibration_nrmse,np_static_calibration_rank,np_static_parameter_drift,np_static_validation_nrmse,np_static_validation_rank,run
cc1022_th0550_stop025.00us_fanin04_w40,168,0.008288270585094711,1.0,0.016694892489625458,False,0.02020231505502256,True,0.021049944608179848,0.009612839013112892,0.9999999999999998,0.042996741148665724,False,0.05261907762415496,1.0,0.0022986392055867077,0.04441138038902803,0.9999999999999998,0.045227839138937555,True,0.029511658324266627,1.0,0.0007504542222922037,0.033377795957136316,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w40,176,0.008381398111745174,1.0,0.024183634194020212,True,0.02813965525810164,True,0.05414303379978867,0.02912156996444086,0.9999999999999998,0.03497872534609444,True,0.0008679433628023507,1.0,0.020772353885374056,0.025996925145987733,0.9999999999999998,0.03739293434947714,True,0.031029643402087952,1.0,0.004791853848459023,0.02958077917731167,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w40,216,0.01733095080369593,1.0,0.024322562086073963,True,0.03149978181067214,True,0.03940874239543917,0.02912435154537922,0.9999999999999998,0.02598463028907204,True,0.026241139471064996,1.0,0.01630974329882568,0.0280404049213129,0.9999999999999998,0.03167651032553273,True,0.022837427152817526,1.0,0.00274690972655948,0.025481365191893174,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w40,232,0.009417715748720492,1.0,0.031471911310300554,True,0.03408024062260941,True,0.016085550565861955,0.011802181315199663,0.9999999999999998,0.04510390453318964,True,0.006612354266975406,1.0,0.02755063530003561,0.015280583541736068,0.9999999999999998,0.03824443811414592,True,0.017324440660293594,1.0,0.0022770599449270373,0.019706040065481666,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w48,72,0.004445119219275921,1.0,0.020538729358136377,True,0.014341792774844948,True,0.012968864976180612,0.024285181139391567,0.9999999999999998,0.026320408219086894,True,0.032596430798940465,1.0,0.0014682940258763585,0.0333069836177096,0.9999999999999998,0.029734932187398574,True,0.03559501898660123,1.0,0.004218952834270509,0.03199213424031675,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w48,80,0.02634356958101094,1.0,0.030904308205254517,True,0.024865351278353043,True,0.0029336324412595066,0.01776808008677701,0.9999999999999998,0.035681438171449475,True,0.019191619852199193,1.0,0.011672057375894078,0.02392267998083406,0.9999999999999998,0.03171717868496676,True,0.013095503947516149,1.0,0.0004992511233180461,0.015939971824021845,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w48,96,0.0017548254349974875,1.0,0.02466325842439287,True,0.02646486970075957,True,0.011135603315633312,0.016824019232484468,0.9999999999999998,0.028926827720181778,True,0.03499875923493013,1.0,0.00025425883548963905,0.032002907366590116,0.9999999999999998,0.03376513281357056,True,0.012167619967939181,1.0,0.00017112543494346446,0.008656072729399186,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w48,136,0.004505802694927463,1.0,0.020780748649345312,True,0.020686516561072874,True,0.03936671915278988,0.01877054762455018,0.9999999999999998,0.0259823284195061,True,0.02902650142077815,1.0,0.008153701968138407,0.029628297831271005,0.9999999999999998,0.034012502799921324,True,0.027273868541308532,1.0,0.0016251857355145693,0.025832514827653544,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w48,168,0.012031718142969801,1.0,0.02021480019227372,True,0.016820212240034473,True,0.045316737329430465,0.034158015561544484,0.9999999999999998,0.023025087340707937,True,0.04549466883979773,1.0,0.0013072900645956862,0.04397462596124124,0.9999999999999998,0.03513920425419852,True,0.0306923415941811,1.0,0.005636412770721137,0.028808004444091637,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w48,176,0.02720922861700463,1.0,0.017924301447661092,True,0.018702959040372925,True,0.01576981424805208,0.03036964873991776,0.9999999999999998,0.035816928736186644,True,0.016235402831512178,1.0,0.008936338473706649,0.02355365689265694,0.9999999999999998,0.03948655526258421,True,0.023242485940264696,1.0,0.0016583747927030072,0.022715012505559615,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w48,216,0.010834592339100687,1.0,0.03288460145675732,True,0.03440052925411742,True,0.029818512743416417,0.016425428762219325,0.9999999999999998,0.029285620401376822,True,0.01740288710174011,1.0,0.009585492227982608,0.02010263649786922,0.9999999999999998,0.027527645874812864,True,0.035004705172643945,1.0,0.011701730362256439,0.03540643921867966,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
